path,target,category,extension,reason
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Files/VPhoneRemoteFile.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Keychain/VPhoneKeychainBrowserModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Keychain/VPhoneKeychainBrowserView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Keychain/VPhoneKeychainItem.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Keychain/VPhoneKeychainWindowController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Preview/VPhoneQuickLookController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestClipboardModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestClipboardView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestPreferenceEntry.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestPreferencesModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestPreferencesView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestToolsShared.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/GuestTools/VPhoneGuestToolsWindowController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuApps.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuBattery.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuCamera.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuConnect.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuKeys.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuLocation.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Menu/VPhoneMenuRecord.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/VPhoneAlert.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/VPhoneLocalization.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/VPhoneVirtualMachineKeySender.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/VPhoneVirtualMachineWindowController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VPhoneBootCommand+VirtualMachine.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VPhoneGuestApp.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VPhoneHostAutomationServer.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VPhoneVirtualMachineAppDelegate.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VirtualMachine/VPhoneVirtualMachine.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VirtualMachine/VPhoneVirtualMachineError.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VirtualMachine/VPhoneVirtualMachineHardwareModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/VirtualMachine/VPhoneVirtualMachineView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/VirtualMachineProcess/main.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneGuestComponents/CamFix/libcamfix.m,VPhoneGuestComponents,APPLE_ONLY,m,Guest-side iOS/Objective-C/C component; remains guest artifact
VPhoneGuestComponents/GraphicLoader/main.mm,VPhoneGuestComponents,APPLE_ONLY,mm,Guest-side iOS/Objective-C/C component; remains guest artifact
VPhoneGuestComponents/LaunchHook/launchdhook-vphone.c,VPhoneGuestComponents,APPLE_ONLY,c,Guest-side iOS/Objective-C/C component; remains guest artifact
VPhoneGuestComponents/SystemHook/SystemHook-vphone.c,VPhoneGuestComponents,APPLE_ONLY,c,Guest-side iOS/Objective-C/C component; remains guest artifact
VPhoneGuestComponents/VCamCaptured/libvcamcaptured.m,VPhoneGuestComponents,APPLE_ONLY,m,Guest-side iOS/Objective-C/C component; remains guest artifact
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchiveError.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchiveExtractor.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchiveOptions.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchivePaths.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchiveReader.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneArchiveWriter.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Archive/VPhoneTreeFingerprint.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Transfer/VPhoneBundleTransfer.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKit/Transfer/VPhoneIPSWCache.swift,VPhoneArchiveKit,SHIMMABLE,swift,Archive logic is portable in intent but uses Swift/Foundation/libarchive behavior that must be proven on Windows
VPhoneKit/VPhoneArchiveKitTests/BundleTransferTests.swift,VPhoneArchiveKitTests,SHIMMABLE,swift,Archive tests are conceptually portable; Windows filesystem/permission semantics need adaptation
VPhoneKit/VPhoneArchiveKitTests/ExtractPermissionsTests.swift,VPhoneArchiveKitTests,SHIMMABLE,swift,Archive tests are conceptually portable; Windows filesystem/permission semantics need adaptation
VPhoneKit/VPhoneArchiveKitTests/IPSWCacheTests.swift,VPhoneArchiveKitTests,SHIMMABLE,swift,Archive tests are conceptually portable; Windows filesystem/permission semantics need adaptation
VPhoneKit/VPhoneArchiveKitTests/NoOverwriteDirTests.swift,VPhoneArchiveKitTests,SHIMMABLE,swift,Archive tests are conceptually portable; Windows filesystem/permission semantics need adaptation
VPhoneKit/VPhoneArchiveKitTests/RoundTripTests.swift,VPhoneArchiveKitTests,SHIMMABLE,swift,Archive tests are conceptually portable; Windows filesystem/permission semantics need adaptation
VPhoneKit/VPhoneCoreKit/Bundle/VPhoneBundle.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Bundle/VPhoneBundleOperations.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Bundle/VPhoneBundleReport.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneAEA.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneAPFSSnapshot.swift,VPhoneCoreKit,REWRITE,swift,APFS snapshot workflow depends on Apple host facilities and needs Windows replacement
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneFirmwareCatalog.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneFirmwareIndex.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneFirmwareMatrix.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneFirmwarePicker.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneInstallPackage.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhonePCCGPUDriver.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneRemoteZip.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Firmware/VPhoneResources.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Process/VPhoneHostFilePermissions.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Process/VPhoneInvokingUser.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Process/VPhoneManagedProcess.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Process/VPhoneProcessRunner.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Restore/VPhoneRestoreInfo.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Restore/VPhoneRestoreOperations.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/Support/VPhoneNetworking.swift,VPhoneCoreKit,REWRITE,swift,Direct Virtualization.framework networking dependency
VPhoneKit/VPhoneCoreKit/Support/VPhoneVerbosity.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneBootCommand.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneBootPatterns.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneGuestBinaries.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneGuestLauncher.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneLaunchLayout.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneLibrary.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneVirtualMachineManifest.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKit/VirtualMachine/VPhoneVirtualMachinePicker.swift,VPhoneCoreKit,SHIMMABLE,swift,Core orchestration/data models are reusable but mix Foundation/Security/process/filesystem host assumptions
VPhoneKit/VPhoneCoreKitTests/Bundle/BundleOperationsTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Bundle/BundleReportTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Firmware/APFSSnapshotTests.swift,VPhoneCoreKit,REWRITE,swift,APFS snapshot workflow depends on Apple host facilities and needs Windows replacement
VPhoneKit/VPhoneCoreKitTests/Firmware/FirmwareCatalogReportTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Firmware/FirmwareMatrixTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Firmware/FirmwarePickerTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Firmware/PCCGPUDriverTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Firmware/ResourcesTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Process/HostFilePermissionsTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Process/ManagedProcessTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Process/ProcessEnvironment.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Process/ProcessRunnerTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Restore/RestoreInfoTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Restore/RestoreOperationsTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Support/NetworkingTests.swift,VPhoneCoreKit,REWRITE,swift,Direct Virtualization.framework networking dependency
VPhoneKit/VPhoneCoreKitTests/Support/PlistEquivalence.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/Support/VerbosityTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/BootPatternsTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/LaunchLayoutTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/LibraryTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/ManifestTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/NewVirtualMachineManifestTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneCoreKitTests/VirtualMachine/VirtualMachinePickerTests.swift,VPhoneCoreKitTests,SHIMMABLE,swift,Core tests are reusable after platform adapters and Windows Swift support
VPhoneKit/VPhoneExternalAccessKit/VPhoneAPIClient.swift,VPhoneExternalAccessKit,REWRITE,swift,Current client directly references Apple virtualization transport; API semantics can remain while transport changes
windows/src/backend_stub.cpp,windows,PORTABLE,cpp,Windows-native scaffold/test source
windows/src/main.cpp,windows,PORTABLE,cpp,Windows-native scaffold/test source
windows/tests/backend_contract_test.cpp,windows,PORTABLE,cpp,Windows-native scaffold/test source
windows/tests/upstream_ftab_test.c,windows,PORTABLE,c,Windows-native scaffold/test source
